alpha_mean,bucket,control_mode,count,dataset,degree_mean,family,fraction_of_test,global_preference_rate,local_advantage_mean,local_preference_rate,local_similarity_mean,neighbor_variance_mean,rwse_mean,seed,split,test_accuracy
0.75,low,fixed,6123,Amazon-ratings,0.003959277179092169,iterative_relation_frozen,1.0,0.3214285671710968,0.0704444870352745,0.6785714030265808,0.5251477956771851,0.006452081725001335,0.008195827715098858,0,2,0.47084763646125793
nan,mid,fixed,0,Amazon-ratings,nan,iterative_relation_frozen,0.0,nan,nan,nan,nan,nan,nan,0,2,nan
0.75,high,fixed,6123,Amazon-ratings,0.003959277179092169,iterative_relation_frozen,1.0,0.3214285671710968,0.0704444870352745,0.6785714030265808,0.5251477956771851,0.006452081725001335,0.008195827715098858,0,2,0.47084763646125793
0.5,low,fixed,6123,Amazon-ratings,0.016446534544229507,iterative_relation_frozen,1.0,0.5185185074806213,0.07047181576490402,0.48148149251937866,0.5273684859275818,-0.006983085069805384,0.013893578201532364,0,3,0.4484729766845703
nan,mid,fixed,0,Amazon-ratings,nan,iterative_relation_frozen,0.0,nan,nan,nan,nan,nan,nan,0,3,nan
0.5,high,fixed,6123,Amazon-ratings,0.016446534544229507,iterative_relation_frozen,1.0,0.5185185074806213,0.07047181576490402,0.48148149251937866,0.5273684859275818,-0.006983085069805384,0.013893578201532364,0,3,0.4484729766845703
1.0,low,fixed,6123,Amazon-ratings,-0.014064298942685127,iterative_relation_frozen,1.0,0.2647058963775635,0.07041243463754654,0.7352941036224365,0.5280535221099854,-0.01203747745603323,-0.004690318834036589,0,4,0.4716642200946808
nan,mid,fixed,0,Amazon-ratings,nan,iterative_relation_frozen,0.0,nan,nan,nan,nan,nan,nan,0,4,nan
1.0,high,fixed,6123,Amazon-ratings,-0.014064298942685127,iterative_relation_frozen,1.0,0.2647058963775635,0.07041243463754654,0.7352941036224365,0.5280535221099854,-0.01203747745603323,-0.004690318834036589,0,4,0.4716642200946808
0.75,low,fixed,6123,Amazon-ratings,-0.004727243445813656,iterative_relation_frozen,1.0,0.5325342416763306,0.06397920101881027,0.46746575832366943,0.525343120098114,-0.00506720831617713,-0.0036082176957279444,0,5,0.4768904149532318
nan,mid,fixed,0,Amazon-ratings,nan,iterative_relation_frozen,0.0,nan,nan,nan,nan,nan,nan,0,5,nan
0.75,high,fixed,6123,Amazon-ratings,-0.004727243445813656,iterative_relation_frozen,1.0,0.5325342416763306,0.06397920101881027,0.46746575832366943,0.525343120098114,-0.00506720831617713,-0.0036082176957279444,0,5,0.4768904149532318
1.0,low,fixed,6123,Amazon-ratings,-0.007341407705098391,iterative_relation_frozen,1.0,0.20000000298023224,0.0701877623796463,0.800000011920929,0.527580738067627,-0.0035617712419480085,-0.0031465881038457155,0,6,0.46692797541618347
nan,mid,fixed,0,Amazon-ratings,nan,iterative_relation_frozen,0.0,nan,nan,nan,nan,nan,nan,0,6,nan
1.0,high,fixed,6123,Amazon-ratings,-0.007341407705098391,iterative_relation_frozen,1.0,0.20000000298023224,0.0701877623796463,0.800000011920929,0.527580738067627,-0.0035617712419480085,-0.0031465881038457155,0,6,0.46692797541618347
1.0,low,fixed,6123,Amazon-ratings,0.009832475334405899,iterative_relation_frozen,1.0,0.3333333432674408,0.07032939046621323,0.6666666865348816,0.5263234972953796,0.00396599480882287,-0.0063969288021326065,0,7,0.4634982943534851
nan,mid,fixed,0,Amazon-ratings,nan,iterative_relation_frozen,0.0,nan,nan,nan,nan,nan,nan,0,7,nan
1.0,high,fixed,6123,Amazon-ratings,0.009832475334405899,iterative_relation_frozen,1.0,0.3333333432674408,0.07032939046621323,0.6666666865348816,0.5263234972953796,0.00396599480882287,-0.0063969288021326065,0,7,0.4634982943534851
0.75,low,fixed,6123,Amazon-ratings,0.0061188661493361,iterative_relation_frozen,1.0,0.4990825653076172,0.06380598247051239,0.5009174346923828,0.5246058702468872,0.018983734771609306,0.004450994078069925,0,8,0.46594807505607605
nan,mid,fixed,0,Amazon-ratings,nan,iterative_relation_frozen,0.0,nan,nan,nan,nan,nan,nan,0,8,nan
0.75,high,fixed,6123,Amazon-ratings,0.0061188661493361,iterative_relation_frozen,1.0,0.4990825653076172,0.06380598247051239,0.5009174346923828,0.5246058702468872,0.018983734771609306,0.004450994078069925,0,8,0.46594807505607605
0.75,low,fixed,6123,Amazon-ratings,0.0018931688973680139,iterative_relation_frozen,1.0,0.3461538553237915,0.07017602771520615,0.6538461446762085,0.5268487930297852,-0.001747979549691081,-0.004141635727137327,0,9,0.457782119512558
nan,mid,fixed,0,Amazon-ratings,nan,iterative_relation_frozen,0.0,nan,nan,nan,nan,nan,nan,0,9,nan
0.75,high,fixed,6123,Amazon-ratings,0.0018931688973680139,iterative_relation_frozen,1.0,0.3461538553237915,0.07017602771520615,0.6538461446762085,0.5268487930297852,-0.001747979549691081,-0.004141635727137327,0,9,0.457782119512558
0.7487751245498657,low,reliability_only,1532,Amazon-ratings,0.729768693447113,iterative_relation_frozen,0.25020414829332027,0.2222222238779068,0.012279500253498554,0.7777777910232544,0.5504670739173889,0.011479724198579788,0.42019179463386536,0,0,0.4921671152114868
0.7489567399024963,mid,reliability_only,3060,Amazon-ratings,-0.21450981497764587,iterative_relation_frozen,0.4997550220480157,0.1538461595773697,0.05757339671254158,0.8461538553237915,0.5359013676643372,-0.04875228926539421,-0.07759903371334076,0,0,0.47418299317359924
0.7491861581802368,high,reliability_only,1531,Amazon-ratings,-0.29469552636146545,iterative_relation_frozen,0.25004082965866403,nan,0.153705894947052,nan,0.4779854118824005,0.10158219188451767,-0.24880573153495789,0,0,0.4663618505001068
0.75,low,reliability_only,6123,Amazon-ratings,0.011721544899046421,iterative_relation_frozen,1.0,0.18518517911434174,0.07065358012914658,0.8148148059844971,0.5249931216239929,-0.0026651646476238966,0.0016766644548624754,0,1,0.46496814489364624
nan,mid,reliability_only,0,Amazon-ratings,nan,iterative_relation_frozen,0.0,nan,nan,nan,nan,nan,nan,0,1,nan
0.75,high,reliability_only,6123,Amazon-ratings,0.011721544899046421,iterative_relation_frozen,1.0,0.18518517911434174,0.07065358012914658,0.8148148059844971,0.5249931216239929,-0.0026651646476238966,0.0016766644548624754,0,1,0.46496814489364624
0.7495450377464294,low,reliability_only,1532,Amazon-ratings,0.5400891304016113,iterative_relation_frozen,0.25020414829332027,0.3333333432674408,0.10885332524776459,0.6666666865348816,0.5045363903045654,0.14835061132907867,0.32816991209983826,0,2,0.4223237633705139
0.74965500831604,mid,reliability_only,3060,Amazon-ratings,-0.17485034465789795,iterative_relation_frozen,0.4997550220480157,0.5,0.08655451983213425,0.5,0.5289077758789062,-0.021556081250309944,-0.06296361982822418,0,2,0.4673202633857727
0.749774694442749,high,reliability_only,1531,Amazon-ratings,-0.17513507604599,iterative_relation_frozen,0.25004082965866403,0.20000000298023224,-0.00018844411533791572,0.800000011920929,0.5382575988769531,-0.07955938577651978,-0.1697613000869751,0,2,0.5382103323936462
0.5,low,reliability_only,6123,Amazon-ratings,0.016446534544229507,iterative_relation_frozen,1.0,0.5185185074806213,0.07047181576490402,0.48148149251937866,0.5273684859275818,-0.006983085069805384,0.013893578201532364,0,3,0.4484729766845703
nan,mid,reliability_only,0,Amazon-ratings,nan,iterative_relation_frozen,0.0,nan,nan,nan,nan,nan,nan,0,3,nan
0.5,high,reliability_only,6123,Amazon-ratings,0.016446534544229507,iterative_relation_frozen,1.0,0.5185185074806213,0.07047181576490402,0.48148149251937866,0.5273684859275818,-0.006983085069805384,0.013893578201532364,0,3,0.4484729766845703
0.9811838865280151,low,reliability_only,1532,Amazon-ratings,-0.40312328934669495,iterative_relation_frozen,0.25020414829332027,0.23529411852359772,0.0016538524068892002,0.7647058963775635,0.551376223564148,-0.18804335594177246,-0.039784353226423264,0,4,0.4934725761413574
0.9816945791244507,mid,reliability_only,3060,Amazon-ratings,-0.05142616480588913,iterative_relation_frozen,0.4997550220480157,0.3125,0.07426338642835617,0.6875,0.5565818548202515,-0.10554201155900955,-0.09653554856777191,0,4,0.45980390906333923
0.9824442267417908,high,reliability_only,1531,Amazon-ratings,0.4499238133430481,iterative_relation_frozen,0.25004082965866403,0.0,0.13151903450489044,1.0,0.4476962089538574,0.3509702980518341,0.21399709582328796,0,4,0.4454604685306549
0.75,low,reliability_only,6123,Amazon-ratings,-0.004727243445813656,iterative_relation_frozen,1.0,0.5325342416763306,0.06397920101881027,0.46746575832366943,0.525343120098114,-0.00506720831617713,-0.0036082176957279444,0,5,0.4768904149532318
nan,mid,reliability_only,0,Amazon-ratings,nan,iterative_relation_frozen,0.0,nan,nan,nan,nan,nan,nan,0,5,nan
0.75,high,reliability_only,6123,Amazon-ratings,-0.004727243445813656,iterative_relation_frozen,1.0,0.5325342416763306,0.06397920101881027,0.46746575832366943,0.525343120098114,-0.00506720831617713,-0.0036082176957279444,0,5,0.4768904149532318
1.0,low,reliability_only,6123,Amazon-ratings,-0.007341407705098391,iterative_relation_frozen,1.0,0.20000000298023224,0.0701877623796463,0.800000011920929,0.527580738067627,-0.0035617712419480085,-0.0031465881038457155,0,6,0.46692797541618347
nan,mid,reliability_only,0,Amazon-ratings,nan,iterative_relation_frozen,0.0,nan,nan,nan,nan,nan,nan,0,6,nan
1.0,high,reliability_only,6123,Amazon-ratings,-0.007341407705098391,iterative_relation_frozen,1.0,0.20000000298023224,0.0701877623796463,0.800000011920929,0.527580738067627,-0.0035617712419480085,-0.0031465881038457155,0,6,0.46692797541618347
1.0,low,reliability_only,6123,Amazon-ratings,0.009832475334405899,iterative_relation_frozen,1.0,0.3333333432674408,0.07032939046621323,0.6666666865348816,0.5263234972953796,0.00396599480882287,-0.0063969288021326065,0,7,0.4634982943534851
nan,mid,reliability_only,0,Amazon-ratings,nan,iterative_relation_frozen,0.0,nan,nan,nan,nan,nan,nan,0,7,nan
1.0,high,reliability_only,6123,Amazon-ratings,0.009832475334405899,iterative_relation_frozen,1.0,0.3333333432674408,0.07032939046621323,0.6666666865348816,0.5263234972953796,0.00396599480882287,-0.0063969288021326065,0,7,0.4634982943534851
0.7485901117324829,low,reliability_only,1531,Amazon-ratings,0.3234897553920746,iterative_relation_frozen,0.25004082965866403,0.3659793734550476,0.009383399039506912,0.6340206265449524,0.6065294146537781,-0.23641549050807953,0.29762738943099976,0,8,0.49118223786354065
0.7490488290786743,mid,reliability_only,3061,Amazon-ratings,-0.15271393954753876,iterative_relation_frozen,0.4999183406826719,0.5387324094772339,0.0485725998878479,0.4612676203250885,0.5309433937072754,0.006368815898895264,-0.08639208227396011,0,8,0.43711206316947937
0.7495104670524597,high,reliability_only,1531,Amazon-ratings,0.006309786345809698,iterative_relation_frozen,0.25004082965866403,0.7164179086685181,0.14868538081645966,0.28358209133148193,0.43001142144203186,0.2996045649051666,-0.1070985421538353,0,8,0.48791638016700745
0.7496428489685059,low,reliability_only,1532,Amazon-ratings,0.2806743383407593,iterative_relation_frozen,0.25020414829332027,0.3478260934352875,0.0005311176646500826,0.6521739363670349,0.5934562087059021,-0.1685982048511505,0.30445244908332825,0,9,0.5084856152534485
0.7498119473457336,mid,reliability_only,3059,Amazon-ratings,-0.08080608397722244,iterative_relation_frozen,0.49959170341335946,0.3333333432674408,0.05529486760497093,0.6666666865348816,0.5313898324966431,-0.012818836607038975,-0.0465066134929657,0,9,0.4354364275932312
0.7499605417251587,high,reliability_only,1532,Amazon-ratings,-0.11175937205553055,iterative_relation_frozen,0.25020414829332027,nan,0.16953468322753906,nan,0.4511743187904358,0.18720783293247223,-0.22814399003982544,0,9,0.45234987139701843
0.7761907577514648,low,combined,1417,Roman-empire,-0.3372791111469269,iterative_relation_finetune,0.2500882456759619,0.8476190567016602,-0.9091601371765137,0.15238095819950104,0.15519806742668152,-0.035774558782577515,0.2583443224430084,0,0,0.837685227394104
0.7839546799659729,mid,combined,2832,Roman-empire,0.258878231048584,iterative_relation_finetune,0.49982350864807623,0.8485523462295532,-1.008541226387024,0.15144766867160797,0.22086694836616516,0.15280236303806305,0.043404895812273026,0,0,0.8188559412956238
0.7891619801521301,high,combined,1417,Roman-empire,-0.14863575994968414,iterative_relation_finetune,0.2500882456759619,0.8683068156242371,-1.2605777978897095,0.13169319927692413,0.25925636291503906,-0.27320533990859985,-0.33442142605781555,0,0,0.874382495880127
0.9766940474510193,low,combined,1417,Roman-empire,-0.8437069058418274,iterative_relation_finetune,0.2500882456759619,0.9621903300285339,-1.5090926885604858,0.037809647619724274,0.25661176443099976,-0.5428519248962402,-0.25117355585098267,0,1,0.9393084049224854
0.98443204164505,mid,combined,2832,Roman-empire,0.09513350576162338,iterative_relation_finetune,0.49982350864807623,0.8322834372520447,-1.0141152143478394,0.16771653294563293,0.20680411159992218,0.018809812143445015,0.016200406476855278,0,1,0.8449859023094177
0.9885201454162598,high,combined,1417,Roman-empire,0.6325539946556091,iterative_relation_finetune,0.2500882456759619,0.7549467086791992,-0.7130282521247864,0.2450532764196396,0.18561895191669464,0.46327224373817444,0.21062947809696198,0,1,0.7769936323165894
0.7745875716209412,low,combined,1417,Roman-empire,-0.007484436500817537,iterative_relation_finetune,0.2500882456759619,0.8544601202011108,-1.033846139907837,0.14553990960121155,0.19816142320632935,-0.006339146755635738,0.15531256794929504,0,2,0.8313338160514832
0.7797550559043884,mid,combined,2832,Roman-empire,0.17397232353687286,iterative_relation_finetune,0.49982350864807623,0.8506543636322021,-0.9928314089775085,0.14934565126895905,0.22264431416988373,0.20209334790706635,0.07657835632562637,0,2,0.8333333134651184
0.7830749154090881,high,combined,1417,Roman-empire,-0.3123929798603058,iterative_relation_finetune,0.2500882456759619,0.8902627229690552,-1.192307710647583,0.10973724722862244,0.21453818678855896,-0.3753206431865692,-0.27274104952812195,0,2,0.8736767768859863
0.781973659992218,low,combined,1417,Roman-empire,-0.15781079232692719,iterative_relation_finetune,0.2500882456759619,0.8976607918739319,-1.2229113578796387,0.10233917832374573,0.17271021008491516,-0.10107768326997757,-0.13913048803806305,0,3,0.848976731300354
0.7858114242553711,mid,combined,2832,Roman-empire,-0.060896001756191254,iterative_relation_finetune,0.49982350864807623,0.8773584961891174,-1.0417383909225464,0.12264151126146317,0.21199151873588562,-0.05056142061948776,-0.06441809982061386,0,3,0.8326271176338196
0.7889336347579956,high,combined,1417,Roman-empire,0.23286962509155273,iterative_relation_finetune,0.2500882456759619,0.7931571006774902,-0.8665283918380737,0.20684292912483215,0.2624128460884094,0.20156435668468475,0.259163498878479,0,3,0.8440366983413696
0.5389289855957031,low,combined,1417,Roman-empire,-0.7127631306648254,iterative_relation_finetune,0.2500882456759619,0.8906009197235107,-1.106025218963623,0.10939907282590866,0.17020229995250702,-0.33671578764915466,0.018571196123957634,0,4,0.8630910515785217
0.5439367890357971,mid,combined,2832,Roman-empire,-0.001077674562111497,iterative_relation_finetune,0.49982350864807623,0.866470992565155,-1.0794405937194824,0.13352897763252258,0.2184123396873474,-0.027947554364800453,-0.02492702566087246,0,4,0.8566384315490723
0.5474781394004822,high,combined,1417,Roman-empire,0.7160419225692749,iterative_relation_finetune,0.2500882456759619,0.766339898109436,-0.733635663986206,0.23366013169288635,0.24906542897224426,0.4051571488380432,-0.0015930733643472195,0,4,0.7847565412521362
0.7785907983779907,low,combined,1417,Roman-empire,-0.5594485402107239,iterative_relation_finetune,0.2500882456759619,0.9215116500854492,-1.2554068565368652,0.07848837226629257,0.17949756979942322,-0.32428115606307983,-0.08016353100538254,0,5,0.8913196921348572
0.7871416807174683,mid,combined,2832,Roman-empire,0.0012285648845136166,iterative_relation_finetune,0.49982350864807623,0.8922535181045532,-1.1525731086730957,0.10774648189544678,0.21443504095077515,0.024644149467349052,0.0190776064991951,0,5,0.862994372844696
0.7901247143745422,high,combined,1417,Roman-empire,0.6138368248939514,iterative_relation_finetune,0.2500882456759619,0.7130434513092041,-0.7332181334495544,0.2869565188884735,0.24830803275108337,0.29344525933265686,0.044157400727272034,0,5,0.7861679792404175
0.7827365398406982,low,combined,1417,Roman-empire,-0.7497830986976624,iterative_relation_finetune,0.2500882456759619,0.8978978991508484,-1.1755932569503784,0.10210210084915161,0.17143285274505615,-0.32031598687171936,-0.07478974014520645,0,6,0.8609738945960999
0.7883818745613098,mid,combined,2832,Roman-empire,0.21911726891994476,iterative_relation_finetune,0.49982350864807623,0.853374719619751,-0.9669159054756165,0.14662529528141022,0.2102949023246765,0.07881022244691849,-0.005824416410177946,0,6,0.8280367255210876
0.7925344705581665,high,combined,1417,Roman-empire,0.34731942415237427,iterative_relation_finetune,0.2500882456759619,0.7952314019203186,-0.9202021956443787,0.2047685831785202,0.26380011439323425,0.1637534201145172,0.0849929228425026,0,6,0.8680310249328613
0.7813726663589478,low,combined,1417,Roman-empire,0.35957348346710205,iterative_relation_finetune,0.2500882456759619,0.860927164554596,-1.1038397550582886,0.13907285034656525,0.17364375293254852,0.20048457384109497,-0.16315242648124695,0,7,0.7918136715888977
0.7857900261878967,mid,combined,2832,Roman-empire,0.01609876938164234,iterative_relation_finetune,0.49982350864807623,0.8382812738418579,-0.9682433605194092,0.16171875596046448,0.1996707320213318,0.002394766081124544,0.05241214483976364,0,7,0.8361582159996033
0.7882142066955566,high,combined,1417,Roman-empire,-0.42406484484672546,iterative_relation_finetune,0.2500882456759619,0.8862019777297974,-1.1970051527023315,0.11379800736904144,0.28185737133026123,-0.21438495814800262,0.047953419387340546,0,7,0.8983768820762634
0.7781545519828796,low,combined,1417,Roman-empire,-0.4752553403377533,iterative_relation_finetune,0.2500882456759619,0.8753846287727356,-1.1113171577453613,0.1246153861284256,0.16195009648799896,-0.16926805675029755,-0.0819888487458229,0,8,0.8151023387908936
0.7860426306724548,mid,combined,2832,Roman-empire,-0.010717914439737797,iterative_relation_finetune,0.49982350864807623,0.8630549311637878,-1.0658694505691528,0.13694506883621216,0.21488706767559052,0.009148798882961273,-0.02080717869102955,0,8,0.8439265489578247
0.7905541062355042,high,combined,1417,Roman-empire,0.4514245092868805,iterative_relation_finetune,0.2500882456759619,0.8176382780075073,-0.9896752834320068,0.18236173689365387,0.27055707573890686,0.13686037063598633,0.08896959573030472,0,8,0.8517995476722717
0.9806123375892639,low,combined,1417,Roman-empire,-0.8222981691360474,iterative_relation_finetune,0.2500882456759619,0.9578543901443481,-1.5605558156967163,0.04214559495449066,0.24583224952220917,-0.4748200476169586,-0.2345295250415802,0,9,0.9287226796150208
0.9846808910369873,mid,combined,2832,Roman-empire,-0.04261595010757446,iterative_relation_finetune,0.49982350864807623,0.8271999955177307,-0.9477214813232422,0.1728000044822693,0.2082948386669159,-0.022176021710038185,0.024951567873358727,0,9,0.8562853336334229
0.9879570603370667,high,combined,1417,Roman-empire,0.9082874655723572,iterative_relation_finetune,0.2500882456759619,0.7432432174682617,-0.6355962753295898,0.2567567527294159,0.19551190733909607,0.5430092811584473,0.20783016085624695,0,9,0.7494707107543945
0.75,low,fixed,5666,Roman-empire,0.007871834561228752,iterative_relation_finetune,1.0,0.8534482717514038,-1.0467185974121094,0.1465517282485962,0.2140446901321411,-0.0008980259299278259,0.002668794710189104,0,0,0.809036374092102
nan,mid,fixed,0,Roman-empire,nan,iterative_relation_finetune,0.0,nan,nan,nan,nan,nan,nan,0,0,nan
0.75,high,fixed,5666,Roman-empire,0.007871834561228752,iterative_relation_finetune,1.0,0.8534482717514038,-1.0467185974121094,0.1465517282485962,0.2140446901321411,-0.0008980259299278259,0.002668794710189104,0,0,0.809036374092102
1.0,low,fixed,5666,Roman-empire,-0.00525692431256175,iterative_relation_finetune,1.0,0.8504083156585693,-1.0626049041748047,0.14959168434143066,0.21396225690841675,-0.010500344447791576,-0.002042252104729414,0,1,0.8240381479263306
nan,mid,fixed,0,Roman-empire,nan,iterative_relation_finetune,0.0,nan,nan,nan,nan,nan,nan,0,1,nan
1.0,high,fixed,5666,Roman-empire,-0.00525692431256175,iterative_relation_finetune,1.0,0.8504083156585693,-1.0626049041748047,0.14959168434143066,0.21396225690841675,-0.010500344447791576,-0.002042252104729414,0,1,0.8240381479263306
0.75,low,fixed,5666,Roman-empire,0.006957876030355692,iterative_relation_finetune,1.0,0.8615087270736694,-1.0529752969741821,0.13849130272865295,0.21449416875839233,0.005562381818890572,0.008908181451261044,0,2,0.8155665397644043
nan,mid,fixed,0,Roman-empire,nan,iterative_relation_finetune,0.0,nan,nan,nan,nan,nan,nan,0,2,nan
0.75,high,fixed,5666,Roman-empire,0.006957876030355692,iterative_relation_finetune,1.0,0.8615087270736694,-1.0529752969741821,0.13849130272865295,0.21449416875839233,0.005562381818890572,0.008908181451261044,0,2,0.8155665397644043
0.75,low,fixed,5666,Roman-empire,-0.011665921658277512,iterative_relation_finetune,1.0,0.8618699312210083,-1.0432296991348267,0.1381300538778305,0.21477752923965454,-0.00014124852896202356,-0.0021788342855870724,0,3,0.821037769317627
nan,mid,fixed,0,Roman-empire,nan,iterative_relation_finetune,0.0,nan,nan,nan,nan,nan,nan,0,3,nan
0.75,high,fixed,5666,Roman-empire,-0.011665921658277512,iterative_relation_finetune,1.0,0.8618699312210083,-1.0432296991348267,0.1381300538778305,0.21477752923965454,-0.00014124852896202356,-0.0021788342855870724,0,3,0.821037769317627
0.5,low,fixed,5666,Roman-empire,0.00028133258456364274,iterative_relation_finetune,1.0,0.8490853905677795,-0.9996074438095093,0.15091463923454285,0.21402154862880707,0.0031475196592509747,-0.008213086985051632,0,4,0.8148605823516846
nan,mid,fixed,0,Roman-empire,nan,iterative_relation_finetune,0.0,nan,nan,nan,nan,nan,nan,0,4,nan
0.5,high,fixed,5666,Roman-empire,0.00028133258456364274,iterative_relation_finetune,1.0,0.8490853905677795,-0.9996074438095093,0.15091463923454285,0.21402154862880707,0.0031475196592509747,-0.008213086985051632,0,4,0.8148605823516846
0.75,low,fixed,5666,Roman-empire,0.01421592477709055,iterative_relation_finetune,1.0,0.8613492250442505,-1.073414921760559,0.13865076005458832,0.21416883170604706,0.004606029950082302,0.0005307271494530141,0,5,0.8400988578796387
nan,mid,fixed,0,Roman-empire,nan,iterative_relation_finetune,0.0,nan,nan,nan,nan,nan,nan,0,5,nan
0.75,high,fixed,5666,Roman-empire,0.01421592477709055,iterative_relation_finetune,1.0,0.8613492250442505,-1.073414921760559,0.13865076005458832,0.21416883170604706,0.004606029950082302,0.0005307271494530141,0,5,0.8400988578796387
0.75,low,fixed,5666,Roman-empire,0.008868520148098469,iterative_relation_finetune,1.0,0.8489505052566528,-1.0074211359024048,0.15104947984218597,0.21395698189735413,0.00023674215481150895,-0.0003594884183257818,0,6,0.8265089988708496
nan,mid,fixed,0,Roman-empire,nan,iterative_relation_finetune,0.0,nan,nan,nan,nan,nan,nan,0,6,nan
0.75,high,fixed,5666,Roman-empire,0.008868520148098469,iterative_relation_finetune,1.0,0.8489505052566528,-1.0074211359024048,0.15104947984218597,0.21395698189735413,0.00023674215481150895,-0.0003594884183257818,0,6,0.8265089988708496
0.75,low,fixed,5666,Roman-empire,-0.008081993088126183,iterative_relation_finetune,1.0,0.8565906286239624,-1.0593650341033936,0.1434093564748764,0.21371562778949738,-0.0022793635725975037,-0.0026130941696465015,0,7,0.8259795308113098
nan,mid,fixed,0,Roman-empire,nan,iterative_relation_finetune,0.0,nan,nan,nan,nan,nan,nan,0,7,nan
0.75,high,fixed,5666,Roman-empire,-0.008081993088126183,iterative_relation_finetune,1.0,0.8565906286239624,-1.0593650341033936,0.1434093564748764,0.21371562778949738,-0.0022793635725975037,-0.0026130941696465015,0,7,0.8259795308113098
0.75,low,fixed,5666,Roman-empire,-0.011316871270537376,iterative_relation_finetune,1.0,0.8546072244644165,-1.0581799745559692,0.1453927457332611,0.2155705690383911,-0.003531995229423046,-0.008654117584228516,0,8,0.8226261734962463
nan,mid,fixed,0,Roman-empire,nan,iterative_relation_finetune,0.0,nan,nan,nan,nan,nan,nan,0,8,nan
0.75,high,fixed,5666,Roman-empire,-0.011316871270537376,iterative_relation_finetune,1.0,0.8546072244644165,-1.0581799745559692,0.1453927457332611,0.2155705690383911,-0.003531995229423046,-0.008654117584228516,0,8,0.8226261734962463
1.0,low,fixed,5666,Roman-empire,0.00020443943503778428,iterative_relation_finetune,1.0,0.8472381234169006,-1.0229252576828003,0.15276190638542175,0.21448564529418945,0.005969229154288769,0.0057941824197769165,0,9,0.8095658421516418
nan,mid,fixed,0,Roman-empire,nan,iterative_relation_finetune,0.0,nan,nan,nan,nan,nan,nan,0,9,nan
1.0,high,fixed,5666,Roman-empire,0.00020443943503778428,iterative_relation_finetune,1.0,0.8472381234169006,-1.0229252576828003,0.15276190638542175,0.21448564529418945,0.005969229154288769,0.0057941824197769165,0,9,0.8095658421516418
0.7710189819335938,low,reliability_only,1417,Roman-empire,-0.30354630947113037,iterative_relation_finetune,0.2500882456759619,0.8470394611358643,-0.9076581597328186,0.15296052396297455,0.1448967009782791,-0.04878930374979973,0.23147906363010406,0,0,0.8369795083999634
0.7827627658843994,mid,reliability_only,2832,Roman-empire,0.3190765082836151,iterative_relation_finetune,0.49982350864807623,0.8384503126144409,-0.9970551133155823,0.16154970228672028,0.21797272562980652,0.2244194597005844,0.06599532812833786,0,0,0.8252118825912476
0.7882381677627563,high,reliability_only,1417,Roman-empire,-0.30268019437789917,iterative_relation_finetune,0.2500882456759619,0.8887283205986023,-1.2850358486175537,0.1112716794013977,0.27534204721450806,-0.4033236801624298,-0.3527051508426666,0,0,0.8701481819152832
0.9768822193145752,low,reliability_only,1417,Roman-empire,-0.8649235367774963,iterative_relation_finetune,0.2500882456759619,0.9525592923164368,-1.5665959119796753,0.047440700232982635,0.24611838161945343,-0.5453959107398987,-0.26176226139068604,0,1,0.9350740909576416
0.9832255244255066,mid,reliability_only,2832,Roman-empire,0.06934614479541779,iterative_relation_finetune,0.49982350864807623,0.7985074520111084,-0.8904679417610168,0.2014925330877304,0.20599108934402466,0.041012607514858246,0.010051400400698185,0,1,0.8294491767883301
0.987489640712738,high,reliability_only,1417,Roman-empire,0.7053089737892151,iterative_relation_finetune,0.2500882456759619,0.8224163055419922,-0.9026448130607605,0.1775836944580078,0.19773727655410767,0.4214419722557068,0.23350751399993896,0,1,0.8193366527557373
0.7729266285896301,low,reliability_only,1417,Roman-empire,0.16864421963691711,iterative_relation_finetune,0.2500882456759619,0.8213716149330139,-0.9890407919883728,0.17862838506698608,0.19157202541828156,0.29970207810401917,0.03201641887426376,0,2,0.8200423717498779
0.7779901623725891,mid,reliability_only,2832,Roman-empire,0.21702149510383606,iterative_relation_finetune,0.49982350864807623,0.8562548756599426,-0.9645228981971741,0.14374513924121857,0.21331286430358887,0.1526860147714615,0.1707962602376938,0,2,0.8358050584793091
